Pressure1,Pressure2,Pressure3,Pressure4,AirPressure1,AirPressure2,AirPressure3,AirPressure4,AirPressure5,AirPressure6
8.8,101.2,27.2,65.5,0.89,0.81,0.86,0.89,1.04,0.85
0.3,87.2,21.3,80.3,0.89,0.81,0.86,0.88,1.04,0.85
32.7,91.0,19.7,82.2,0.89,0.8,0.86,0.89,1.01,0.87
22.4,92.8,12.2,92.1,0.89,0.8,0.86,0.89,1.02,0.88
29.5,40.0,3.5,146.4,0.89,0.81,0.87,0.87,0.86,0.98
33.8,-0.7,21.0,100.9,0.89,0.81,0.87,0.87,0.9,0.96
14.3,11.1,9.7,197.7,0.89,0.8,0.86,0.87,0.84,0.96
1.7,35.4,2.2,183.2,0.89,0.8,0.87,0.87,0.84,0.99
28.0,11.7,30.3,175.2,0.89,0.8,0.84,0.88,0.84,0.88
26.1,67.3,24.1,109.4,0.89,0.8,0.89,0.88,0.87,1.01
73.5,40.0,188.8,12.2,0.89,0.81,0.85,1.07,0.84,0.85
50.0,47.6,152.8,28.8,0.89,0.8,0.86,1.05,0.85,0.85
20.2,29.6,196.0,71.3,0.89,0.8,0.86,0.97,0.85,0.85
27.9,25.2,203.0,57.6,0.89,0.8,0.85,0.98,0.85,0.85
36.7,31.4,217.7,44.1,0.89,0.81,0.85,1.0,0.84,0.85
31.7,44.0,219.6,44.5,0.89,0.8,0.85,1.01,0.85,0.85
13.4,24.0,40.8,14.1,0.89,0.81,0.85,0.87,1.06,0.86
14.0,22.7,37.7,23.1,0.89,0.8,0.85,0.87,1.07,0.86
23.0,0.2,16.7,121.5,0.89,0.81,0.86,0.87,0.95,0.86
43.1,4.9,45.1,81.2,0.89,0.8,0.86,0.87,1.01,0.86
27.3,5.7,26.2,49.4,0.89,0.8,0.85,0.87,1.0,0.88
29.0,6.1,39.8,64.1,0.89,0.8,0.86,0.87,1.02,0.86
8.5,78.4,-12.2,174.2,0.89,0.8,0.85,0.86,0.84,0.99
6.2,101.6,5.8,163.5,0.89,0.8,0.85,0.87,0.84,1.0
2.8,186.2,2.2,235.3,0.89,0.8,0.87,0.87,0.84,0.94
31.4,103.1,7.6,179.8,0.89,0.8,0.86,0.87,0.84,0.98
32.9,98.3,-3.8,186.1,0.89,0.8,0.86,0.87,0.84,0.99
18.2,42.8,193.8,76.3,0.89,0.81,0.86,0.95,0.85,0.85
23.1,190.3,1054.0,48.5,0.89,0.8,0.85,0.96,0.84,0.85
7.9,51.3,215.2,76.4,0.89,0.8,0.85,0.99,0.84,0.85
18.0,24.4,214.1,51.3,0.89,0.8,0.85,0.99,0.84,0.85
1.2,44.8,219.3,62.1,0.89,0.8,0.85,0.98,0.84,0.85
13.7,47.7,220.6,60.7,0.89,0.8,0.85,1.04,0.84,0.85
18.0,25.4,34.0,17.2,0.89,0.81,0.86,0.88,0.96,0.85
28.3,27.7,37.0,36.1,0.89,0.8,0.86,0.87,1.0,0.85
34.9,35.3,40.1,51.6,0.89,0.81,0.85,0.88,1.01,0.85
30.2,34.9,35.1,60.5,0.89,0.8,0.85,0.87,1.01,0.85
43.3,14.2,30.4,79.9,0.89,0.8,0.85,0.87,1.0,0.85
37.7,10.4,35.1,80.6,0.89,0.8,0.85,0.87,1.0,0.0
32.7,86.0,15.9,100.7,0.89,0.8,0.87,0.87,0.88,0.93
31.6,86.0,10.8,101.4,0.89,0.8,0.87,0.87,0.88,0.93
26.1,134.5,11.0,149.7,0.89,0.8,0.86,0.87,0.85,0.99
0.1,6.9,-3.2,137.8,0.89,0.8,0.86,0.87,0.85,0.93
1.0,52.6,-0.5,216.6,0.89,0.81,0.85,0.87,0.85,0.96
0.9,48.8,8.8,198.1,0.89,0.8,0.85,0.87,0.85,0.95
191.7,35.7,102.0,76.7,0.89,0.8,0.84,1.03,0.84,0.85
170.5,47.1,103.5,86.5,0.89,0.81,0.83,1.05,0.84,0.85
186.1,53.9,84.1,70.5,0.89,0.8,0.83,1.05,0.84,0.85
178.0,51.1,54.5,86.3,0.89,0.8,0.83,1.05,0.84,0.85
194.1,30.9,67.7,89.2,0.89,0.8,0.83,1.06,0.84,0.85
191.1,55.9,60.2,81.1,0.89,0.8,0.83,1.05,0.84,0.85
177.2,38.3,54.6,72.4,0.89,0.8,0.84,1.05,0.84,0.85
164.2,54.5,76.6,69.0,0.89,0.8,0.83,1.05,0.84,0.85
173.6,27.7,64.0,66.1,0.89,0.8,0.83,1.05,0.84,0.85
177.8,22.2,23.8,181.7,0.88,0.79,0.82,0.85,1.01,0.84
185.1,-0.2,35.9,176.1,0.88,0.79,0.82,0.85,1.02,0.83
170.2,19.4,27.8,168.6,0.88,0.79,0.82,0.85,1.01,0.84
163.9,-2.4,44.5,179.9,0.89,0.8,0.83,0.89,1.03,0.85
166.4,-0.1,38.5,176.3,0.89,0.8,0.83,0.89,1.03,0.84
191.0,-2.0,43.2,185.4,0.89,0.8,0.84,0.88,1.03,0.84
183.5,2.4,37.9,189.9,0.89,0.81,0.83,0.88,1.0,0.85
177.0,7.1,54.7,179.2,0.89,0.81,0.84,0.89,0.99,0.85
55.7,58.2,24.5,65.4,0.89,0.81,0.83,0.88,0.84,1.02
47.4,56.8,33.6,64.1,0.89,0.81,0.83,0.88,0.84,1.02
55.1,61.9,32.4,63.8,0.89,0.81,0.83,0.88,0.84,1.03
22.7,97.2,16.3,19.7,0.89,0.8,0.83,0.88,0.84,1.04
13.5,103.0,21.0,14.9,0.89,0.8,0.83,0.88,0.84,1.04
21.9,100.5,26.3,16.9,0.89,0.8,0.83,0.88,0.84,1.04
59.3,88.0,29.3,11.2,0.89,0.8,0.84,0.88,0.85,1.01
48.7,88.6,15.6,17.9,0.89,0.8,0.83,0.87,0.85,1.0
49.6,82.1,30.8,9.4,0.89,0.8,0.83,0.87,0.85,1.0
168.3,40.5,67.9,134.3,0.89,0.8,0.84,1.06,0.84,0.85
159.8,57.6,67.0,123.4,0.89,0.8,0.84,1.06,0.84,0.85
189.6,38.9,98.7,111.0,0.89,0.8,0.83,1.03,0.84,0.85
167.2,49.8,116.2,103.0,0.89,0.81,0.84,1.02,0.85,0.85
176.0,57.8,130.7,94.0,0.89,0.8,0.84,1.02,0.85,0.85
178.7,45.3,3.8,95.2,0.89,0.8,0.84,1.05,0.85,0.85
179.5,35.7,26.9,107.6,0.89,0.81,0.84,1.05,0.85,0.85
170.5,-7.0,29.9,189.0,0.89,0.8,0.84,0.87,1.11,0.85
189.6,11.6,41.2,176.2,0.89,0.81,0.85,0.88,1.11,0.85
185.0,13.3,43.7,164.9,0.89,0.81,0.84,0.87,1.11,0.85
196.8,224.6,933.4,202.3,0.89,0.81,0.84,0.87,1.06,0.85
190.2,51.0,16.8,192.8,0.89,0.81,0.84,0.87,1.06,0.85
191.1,66.0,10.9,173.0,0.89,0.8,0.84,0.87,1.06,0.85
175.5,-3.1,82.4,196.0,0.89,0.81,0.83,0.88,0.96,0.85
164.9,12.1,90.1,177.5,0.89,0.81,0.84,0.87,0.97,0.85
180.6,27.9,70.9,169.7,0.89,0.81,0.84,0.88,0.96,0.85
32.3,90.4,29.8,15.5,0.89,0.8,0.84,0.87,0.83,1.02
35.1,87.2,17.4,3.3,0.89,0.8,0.84,0.87,0.83,1.03
30.9,115.5,17.5,74.5,0.88,0.8,0.83,0.85,0.83,0.96
47.2,112.2,25.8,81.7,0.88,0.8,0.83,0.85,0.83,0.97
52.9,83.1,18.5,32.4,0.89,0.81,0.84,0.87,0.85,0.98
60.3,72.8,18.6,22.9,0.89,0.81,0.84,0.87,0.85,0.99
65.8,77.5,17.3,14.0,0.89,0.81,0.84,0.87,0.85,0.99
178.7,41.6,32.1,87.7,0.89,0.8,0.84,1.03,0.84,0.85
169.6,38.1,65.2,109.0,0.89,0.8,0.85,1.01,0.85,0.85
181.0,42.4,38.1,91.2,0.89,0.81,0.85,1.04,0.85,0.85
177.9,45.5,58.4,85.5,0.89,0.81,0.84,1.03,0.85,0.85
185.7,41.4,65.8,74.6,0.89,0.81,0.84,1.03,0.84,0.85
176.6,73.4,44.1,72.0,0.89,0.8,0.84,1.03,0.84,0.85
177.8,51.9,69.5,31.6,0.89,0.81,0.84,1.0,0.85,0.85
180.5,54.8,55.0,19.9,0.89,0.8,0.85,1.0,0.85,0.85
166.6,62.3,54.8,34.8,0.89,0.8,0.84,1.01,0.85,0.85
185.1,12.9,38.0,155.5,0.89,0.81,0.85,0.88,1.03,0.85
173.5,6.7,15.6,158.3,0.89,0.81,0.84,0.88,1.03,0.85
181.4,12.9,15.5,147.6,0.89,0.81,0.84,0.88,1.03,0.85
183.6,60.8,57.8,151.4,0.89,0.81,0.84,0.88,0.96,0.85
178.5,26.5,56.3,156.9,0.89,0.81,0.84,0.88,0.97,0.85
163.7,11.8,29.0,122.3,0.89,0.81,0.84,0.88,0.9,0.85
184.1,4.4,3.7,132.3,0.89,0.81,0.84,0.88,0.91,0.85
91.6,55.6,-3.9,180.7,0.89,0.8,0.84,0.87,0.85,0.99
106.2,68.9,4.0,169.1,0.89,0.81,0.84,0.88,0.85,0.99
108.3,70.9,-7.1,185.5,0.89,0.81,0.85,0.88,0.85,0.99
17.2,112.7,17.8,40.4,0.89,0.81,0.84,0.87,0.85,1.0
10.7,111.9,25.5,31.9,0.89,0.81,0.84,0.87,0.84,1.0
7.0,111.5,15.9,41.8,0.89,0.81,0.84,0.87,0.84,1.0
48.6,81.1,10.4,27.1,0.89,0.81,0.83,0.87,0.85,0.99
54.5,88.9,10.1,21.6,0.89,0.81,0.83,0.88,0.85,0.99
194.5,40.3,108.3,83.3,0.89,0.81,0.84,1.01,0.85,0.85
161.1,37.1,113.2,88.1,0.89,0.81,0.84,1.01,0.85,0.85
151.7,20.5,116.2,99.8,0.89,0.81,0.84,1.01,0.85,0.86
192.1,47.4,66.3,122.8,0.89,0.81,0.84,1.03,0.84,0.85
176.3,54.0,53.1,107.5,0.89,0.81,0.84,1.02,0.85,0.85
191.6,49.0,86.9,90.8,0.89,0.81,0.85,1.02,0.84,0.85
181.6,67.1,109.9,58.1,0.89,0.81,0.84,0.99,0.85,0.85
173.7,56.4,128.8,27.8,0.89,0.81,0.84,1.0,0.85,0.86
186.0,74.2,97.7,40.0,0.89,0.81,0.84,1.0,0.85,0.85
176.8,-7.0,17.5,182.5,0.89,0.8,0.84,0.88,1.06,0.85
170.4,6.6,31.4,187.1,0.89,0.8,0.84,0.88,1.08,0.85
177.1,-14.8,13.2,166.6,0.89,0.81,0.84,0.88,1.07,0.85
120.1,24.6,22.7,124.3,0.89,0.81,0.84,0.88,0.98,0.85
110.7,25.9,13.1,114.0,0.89,0.81,0.84,0.88,0.98,0.85
112.0,24.3,19.4,114.6,0.89,0.81,0.84,0.88,0.97,0.85
135.2,4.7,29.1,148.1,0.89,0.81,0.84,0.88,0.99,0.85
125.7,22.5,34.7,152.3,0.89,0.81,0.84,0.88,0.97,0.85
128.2,32.8,15.4,166.1,0.89,0.81,0.84,0.88,0.98,0.85
31.6,59.4,-0.8,9.8,0.89,0.81,0.83,0.88,0.85,1.03
32.5,50.7,3.5,18.2,0.89,0.8,0.84,0.88,0.85,1.04
40.5,61.3,1.6,11.0,0.89,0.8,0.84,0.88,0.85,1.04
19.9,62.8,6.0,41.5,0.89,0.8,0.83,0.88,0.85,1.01
25.6,61.8,12.2,24.6,0.89,0.8,0.83,0.88,0.85,1.02
22.7,71.1,4.4,30.7,0.89,0.8,0.83,0.88,0.85,1.01
6.0,35.2,2.7,66.1,0.89,0.8,0.83,0.88,0.85,0.99
5.7,32.2,9.5,71.0,0.89,0.8,0.83,0.88,0.85,0.99
9.5,26.1,-2.8,61.8,0.89,0.8,0.83,0.88,0.85,0.99
171.7,-1.6,210.5,391.3,0.89,0.8,0.85,1.0,0.84,0.84
205.8,-16.6,154.3,456.5,0.9,0.81,0.86,1.08,0.85,0.86
158.9,18.8,121.0,454.8,0.9,0.81,0.87,1.08,0.85,0.86
153.5,5.1,241.8,188.7,0.9,0.81,0.86,1.07,0.85,0.86
148.3,14.3,133.4,178.2,0.9,0.81,0.86,1.08,0.85,0.86
73.2,10.7,100.9,131.5,0.9,0.81,0.86,0.88,1.13,0.86
57.8,34.2,112.2,134.9,0.9,0.8,0.86,0.88,1.09,0.86
131.4,-3.2,120.3,307.2,0.89,0.8,0.85,0.94,1.05,0.86
84.5,16.7,110.5,300.5,0.89,0.8,0.85,0.93,1.04,0.86
138.0,16.0,127.2,324.4,0.89,0.81,0.85,0.95,1.04,0.86
74.5,59.6,71.4,348.1,0.89,0.81,0.86,0.88,0.89,0.86
30.0,22.1,16.4,423.3,0.89,0.8,0.86,0.88,0.9,0.86
83.8,44.1,102.4,324.6,0.89,0.81,0.85,0.88,1.1,0.86
30.6,57.4,17.6,557.3,0.9,0.81,0.88,0.89,0.94,0.97
30.5,66.9,55.7,642.4,0.9,0.81,0.88,0.89,0.94,0.95
81.2,47.9,79.6,382.1,0.9,0.82,0.86,0.89,1.06,0.96
51.5,39.4,84.0,360.7,0.9,0.81,0.86,0.89,1.04,0.99
69.2,67.8,80.9,399.1,0.9,0.81,0.88,0.89,0.96,0.96
95.6,99.1,52.6,389.8,0.9,0.81,0.89,0.89,0.97,0.95
151.4,5.6,232.1,71.7,0.9,0.8,0.85,1.04,0.85,0.86
103.2,-5.1,202.1,96.0,0.9,0.8,0.86,1.0,0.85,0.85
136.1,7.9,253.7,86.8,0.89,0.8,0.86,0.98,0.85,0.85
82.7,-10.3,237.2,80.3,0.9,0.8,0.86,0.97,0.85,0.86
100.7,6.9,218.7,110.4,0.9,0.81,0.86,0.98,0.85,0.85
84.3,46.9,244.0,91.4,0.9,0.8,0.86,1.01,0.85,0.86
62.8,17.2,267.0,111.0,0.89,0.8,0.86,1.01,0.85,0.86
79.0,56.4,271.6,93.6,0.89,0.81,0.86,1.01,0.85,0.85
47.6,58.2,76.8,59.0,0.89,0.8,0.85,0.88,1.11,0.85
57.2,65.8,71.3,62.2,0.9,0.8,0.85,0.88,1.09,0.86
3.6,166.0,1055.3,36.7,0.89,0.8,0.85,0.88,1.08,0.86
32.1,68.5,113.5,68.3,0.89,0.81,0.86,0.88,1.03,0.86
20.5,75.8,120.8,66.7,0.89,0.8,0.86,0.88,1.05,0.85
13.0,58.0,97.3,75.9,0.89,0.8,0.86,0.88,1.04,0.86
73.6,81.3,42.9,116.5,0.89,0.8,0.86,0.88,1.07,0.86
81.5,56.2,25.1,99.9,0.89,0.8,0.86,0.88,1.07,0.86
72.2,63.4,27.0,92.1,0.89,0.8,0.86,0.88,1.07,0.85
18.0,147.0,61.1,257.9,0.89,0.81,0.85,0.88,0.85,1.02
9.5,131.3,62.7,213.3,0.89,0.8,0.85,0.88,0.85,1.02
2.6,119.4,53.6,273.3,0.89,0.81,0.85,0.88,0.85,1.01
16.1,146.6,72.8,201.8,0.89,0.81,0.85,0.88,0.85,1.04
1.0,120.4,48.9,233.9,0.89,0.8,0.85,0.88,0.85,1.03
3.0,109.0,54.6,225.4,0.89,0.81,0.85,0.88,0.85,1.03
22.9,100.6,77.2,244.2,0.89,0.81,0.86,0.88,0.85,0.96
17.0,66.8,72.7,228.6,0.89,0.8,0.86,0.89,0.86,0.95
20.6,105.0,60.9,244.6,0.89,0.8,0.86,0.88,0.86,0.95
84.5,8.3,218.4,93.6,0.89,0.8,0.85,1.0,0.86,0.87
110.6,13.3,213.7,86.7,0.89,0.81,0.85,1.02,0.86,0.87
26.6,16.8,191.6,109.4,0.9,0.81,0.86,0.93,0.89,0.89
53.4,22.9,212.9,86.6,0.9,0.81,0.86,0.92,0.9,0.89
151.0,7.1,198.1,91.8,0.9,0.81,0.86,0.88,0.86,0.89
80.1,13.6,153.8,120.2,0.9,0.81,0.86,0.89,0.86,0.88
5.6,24.6,-0.4,70.9,0.89,0.8,0.85,0.86,0.97,0.91
2.7,21.9,7.7,75.7,0.89,0.81,0.85,0.87,0.98,0.9
14.4,32.0,0.7,55.1,0.89,0.8,0.85,0.87,0.99,0.9
0.7,27.4,37.2,31.7,0.9,0.81,0.86,0.89,0.86,0.91
-1.7,29.1,38.9,32.8,0.89,0.81,0.86,0.89,0.86,0.9
20.3,33.6,58.8,71.4,0.9,0.81,0.86,0.89,0.86,0.91
17.1,35.9,66.4,94.9,0.9,0.81,0.87,0.89,0.86,0.91
0.8,24.8,62.5,14.4,0.89,0.8,0.86,0.86,0.83,0.85
3.9,28.2,71.5,78.8,0.89,0.8,0.86,0.86,0.83,0.87
3.6,16.5,61.1,151.0,0.9,0.81,0.89,0.88,0.85,0.89
16.6,42.8,65.8,78.0,0.89,0.81,0.87,0.87,0.83,0.96
38.6,6.1,183.1,11.1,0.89,0.8,0.86,1.05,0.85,0.86
52.3,15.5,188.0,12.9,0.89,0.81,0.86,1.04,0.85,0.85
53.3,7.6,224.6,29.1,0.89,0.81,0.86,1.04,0.84,0.85
31.1,16.2,228.7,51.1,0.89,0.81,0.86,1.04,0.84,0.86
21.2,-2.1,240.6,38.2,0.89,0.8,0.86,1.0,0.84,0.86
28.6,1.3,223.1,55.3,0.89,0.8,0.86,1.01,0.84,0.85
21.2,16.5,9.3,137.2,0.89,0.81,0.85,0.88,1.08,0.86
17.0,28.9,6.3,134.7,0.89,0.81,0.86,0.87,1.05,0.86
15.6,5.5,9.1,135.6,0.89,0.8,0.85,0.88,1.14,0.85
12.6,5.3,29.5,64.5,0.89,0.8,0.85,0.88,1.06,0.86
8.9,10.7,34.9,87.3,0.89,0.8,0.85,0.87,1.08,0.85
10.5,8.1,24.7,84.9,0.89,0.8,0.85,0.87,1.08,0.85
13.4,10.1,34.6,90.4,0.89,0.8,0.85,0.87,1.08,0.85
22.4,79.0,-0.3,64.4,0.89,0.8,0.84,0.87,0.85,1.06
23.7,45.6,3.0,124.6,0.89,0.81,0.85,0.88,0.85,1.02
24.9,72.1,-7.5,99.7,0.89,0.8,0.85,0.88,0.85,1.05
35.3,72.2,6.6,95.3,0.89,0.8,0.85,0.87,0.85,1.06
33.2,77.6,9.0,65.9,0.89,0.81,0.85,0.87,0.86,1.06
2.3,2.3,17.1,17.1,0.89,0.8,0.85,0.88,0.85,0.86
0.4,1.7,12.4,18.1,0.89,0.81,0.85,0.88,0.85,0.86
63.4,25.3,75.4,62.4,0.89,0.8,0.86,0.95,0.94,0.86
48.0,22.6,75.5,53.1,0.89,0.81,0.86,0.94,0.93,0.86
17.8,85.2,226.5,71.7,0.89,0.81,0.86,0.97,0.86,0.86
29.3,12.5,199.1,96.1,0.89,0.8,0.86,0.98,0.86,0.86
8.6,19.2,241.5,49.4,0.89,0.8,0.85,0.92,0.85,0.86
19.7,9.7,228.1,57.3,0.89,0.8,0.85,0.93,0.85,0.86
3.5,28.2,86.0,16.1,0.89,0.8,0.85,0.87,1.02,0.87
16.7,32.2,89.8,-0.4,0.89,0.8,0.85,0.87,1.02,0.87
13.0,48.8,83.6,61.2,0.89,0.8,0.86,0.87,1.0,0.88
29.4,27.0,88.4,61.8,0.89,0.8,0.86,0.87,0.98,0.88
20.8,5.5,202.6,53.0,0.89,0.8,0.85,0.89,0.92,0.86
61.2,-0.9,120.4,74.0,0.89,0.81,0.85,0.9,1.03,0.85
19.8,82.3,53.3,166.6,0.89,0.8,0.85,0.87,0.85,0.99
20.2,61.9,38.2,175.6,0.89,0.8,0.86,0.87,0.85,1.0
36.0,49.8,73.0,192.3,0.89,0.8,0.86,0.87,0.85,1.0
34.9,50.9,70.6,188.3,0.89,0.8,0.84,0.87,0.85,1.0
23.8,36.1,70.0,161.6,0.89,0.8,0.85,0.87,0.86,1.0
31.7,8.5,243.0,47.1,0.89,0.8,0.85,1.03,0.85,0.86
29.2,6.8,255.6,46.1,0.89,0.8,0.85,1.02,0.85,0.86
40.5,22.0,249.4,42.4,0.89,0.8,0.85,1.02,0.85,0.86
8.0,-2.9,119.9,38.6,0.89,0.8,0.85,1.0,0.85,0.86
2.7,-2.4,129.5,30.1,0.89,0.8,0.85,1.01,0.85,0.86
25.2,-9.2,115.7,28.9,0.89,0.8,0.85,1.05,0.85,0.86
16.0,0.8,115.5,31.1,0.89,0.8,0.85,1.02,0.85,0.86
1.8,11.3,37.1,39.3,0.88,0.79,0.84,0.86,1.05,0.85
0.7,11.5,34.1,44.4,0.88,0.79,0.84,0.86,1.05,0.85
10.7,8.3,38.2,25.9,0.89,0.8,0.85,0.88,1.04,0.86
13.3,13.3,39.9,19.2,0.89,0.8,0.85,0.89,1.03,0.86
14.1,2.6,40.5,63.8,0.89,0.8,0.85,0.91,0.99,0.85
1.7,1.9,47.3,41.5,0.89,0.8,0.85,0.91,0.97,0.85
31.9,73.2,4.0,160.0,0.89,0.8,0.85,0.87,0.85,1.02
29.5,132.4,497.3,534.5,0.89,0.8,0.85,0.87,0.85,1.02
23.7,88.1,28.1,141.3,0.89,0.8,0.86,0.87,0.85,1.01
39.0,52.3,7.2,118.5,0.89,0.8,0.85,0.87,0.88,0.99
34.8,64.4,9.2,114.9,0.89,0.8,0.85,0.88,0.88,0.99
53.0,8.8,124.2,42.9,0.89,0.8,0.85,1.08,0.85,0.85
34.0,-0.6,125.0,45.1,0.89,0.8,0.85,1.06,0.85,0.86
-0.7,3.2,120.1,23.3,0.89,0.8,0.85,1.02,0.85,0.85
14.5,-2.8,122.0,20.1,0.89,0.8,0.85,1.02,0.85,0.85
28.4,4.5,48.9,84.1,0.89,0.8,0.85,1.02,0.87,0.87
36.4,2.8,60.6,75.2,0.89,0.8,0.85,1.03,0.87,0.87
1.0,10.1,-2.4,103.9,0.89,0.8,0.85,0.87,0.98,0.85
4.5,91.4,11.7,150.0,0.89,0.8,0.85,0.87,1.16,0.85
26.3,100.8,9.6,83.0,0.89,0.8,0.86,0.87,1.01,0.86
7.6,102.0,14.2,83.2,0.89,0.8,0.86,0.87,1.02,0.86
9.8,77.2,0.4,105.0,0.89,0.8,0.85,0.87,1.08,0.89
0.8,67.1,2.8,91.1,0.89,0.8,0.85,0.87,1.08,0.89
40.3,43.0,15.0,97.0,0.89,0.81,0.86,0.87,0.87,1.02
34.5,44.5,18.4,101.0,0.89,0.8,0.85,0.87,0.86,1.02
29.9,6.8,34.5,102.7,0.89,0.8,0.86,0.88,0.86,0.96
34.4,4.2,25.0,113.2,0.89,0.8,0.85,0.89,0.88,0.96
19.5,38.4,12.9,133.0,0.89,0.8,0.85,0.87,0.84,1.04
16.8,35.7,1.3,133.7,0.89,0.81,0.84,0.87,0.84,1.04
60.2,104.5,112.1,22.1,0.89,0.8,0.86,1.04,0.85,0.85
46.4,100.9,119.8,33.0,0.89,0.81,0.85,1.04,0.85,0.85
47.4,100.1,87.8,21.6,0.89,0.8,0.86,1.0,0.85,0.85
45.3,94.8,97.5,11.0,0.89,0.8,0.86,1.0,0.85,0.85
84.0,126.0,109.5,1.1,0.89,0.8,0.85,1.03,0.85,0.85
80.7,117.8,109.0,1.9,0.89,0.8,0.85,1.04,0.85,0.85
14.4,86.0,16.4,123.4,0.89,0.8,0.86,0.88,1.03,0.86
-3.2,99.6,24.0,106.2,0.89,0.8,0.85,0.89,1.04,0.85
-1.0,89.3,35.9,70.9,0.89,0.81,0.86,0.89,1.04,0.85
-0.8,88.4,19.2,77.6,0.89,0.81,0.86,0.88,1.04,0.85
25.3,88.1,2.0,84.8,0.89,0.8,0.86,0.89,1.01,0.87
30.0,87.1,4.5,83.4,0.89,0.8,0.86,0.89,1.02,0.88
19.7,36.2,19.2,156.4,0.89,0.81,0.87,0.87,0.86,0.98
33.1,2.5,16.0,99.3,0.89,0.81,0.87,0.87,0.9,0.96
8.5,6.6,5.6,199.4,0.89,0.8,0.86,0.87,0.84,0.96
11.1,43.0,14.9,170.9,0.89,0.8,0.87,0.87,0.84,0.99
28.7,13.5,30.3,179.2,0.89,0.8,0.84,0.88,0.84,0.88
26.0,65.3,13.3,107.9,0.89,0.8,0.89,0.88,0.87,1.01
74.6,47.0,205.8,22.5,0.89,0.81,0.85,1.07,0.84,0.85
60.2,46.4,153.7,38.4,0.89,0.8,0.86,1.05,0.85,0.85
27.8,23.1,191.3,69.2,0.89,0.8,0.86,0.97,0.85,0.85
41.1,32.1,205.8,53.6,0.89,0.8,0.85,0.98,0.85,0.85
24.8,49.1,217.0,48.3,0.89,0.81,0.85,1.0,0.84,0.85
21.7,39.4,217.9,49.0,0.89,0.8,0.85,1.01,0.85,0.85
14.2,22.2,44.7,9.0,0.89,0.81,0.85,0.87,1.06,0.86
9.1,20.3,37.0,22.9,0.89,0.8,0.85,0.87,1.07,0.86
19.6,6.9,24.0,125.3,0.89,0.81,0.86,0.87,0.95,0.86
37.7,-2.2,46.0,84.3,0.89,0.8,0.86,0.87,1.01,0.86
18.5,6.5,25.0,48.1,0.89,0.8,0.85,0.87,1.0,0.88
24.6,-0.7,41.6,55.0,0.89,0.8,0.86,0.87,1.02,0.86
27.1,96.6,-1.5,166.6,0.89,0.8,0.85,0.86,0.84,0.99
33.9,89.6,8.4,166.8,0.89,0.8,0.85,0.87,0.84,1.0
22.6,172.9,-16.7,233.7,0.89,0.8,0.87,0.87,0.84,0.94
32.5,107.7,5.3,187.9,0.89,0.8,0.86,0.87,0.84,0.98
27.6,96.4,0.5,186.4,0.89,0.8,0.86,0.87,0.84,0.99
36.3,45.0,199.7,56.6,0.89,0.81,0.86,0.95,0.85,0.85
41.5,165.8,998.2,60.2,0.89,0.8,0.85,0.96,0.84,0.85
21.2,46.7,202.2,70.9,0.89,0.8,0.85,0.99,0.84,0.85
12.2,58.1,218.0,72.0,0.89,0.8,0.85,0.99,0.84,0.85
13.0,46.0,206.3,66.8,0.89,0.8,0.85,0.98,0.84,0.85
21.1,54.4,206.8,59.2,0.89,0.8,0.85,1.04,0.84,0.85
16.9,26.0,32.4,17.3,0.89,0.81,0.86,0.88,0.96,0.85
22.0,23.0,32.3,31.7,0.89,0.8,0.86,0.87,1.0,0.85
30.7,38.6,30.2,49.1,0.89,0.81,0.85,0.88,1.01,0.85
32.6,33.3,33.5,53.4,0.89,0.8,0.85,0.87,1.01,0.85
34.2,13.6,29.3,78.7,0.89,0.8,0.85,0.87,1.0,0.85
38.9,21.8,31.2,90.2,0.89,0.8,0.85,0.87,1.0,0.0
23.0,87.4,1.6,97.0,0.89,0.8,0.87,0.87,0.88,0.93
30.8,86.5,8.1,115.7,0.89,0.8,0.87,0.87,0.88,0.93
9.2,132.2,-8.9,146.9,0.89,0.8,0.86,0.87,0.85,0.99
1.8,8.6,-2.3,133.2,0.89,0.8,0.86,0.87,0.85,0.93
-9.1,59.2,0.1,221.0,0.89,0.81,0.85,0.87,0.85,0.96
8.5,57.6,-0.7,204.2,0.89,0.8,0.85,0.87,0.85,0.95
178.0,58.1,88.8,63.8,0.89,0.8,0.84,1.03,0.84,0.85
172.6,35.3,78.1,63.9,0.89,0.81,0.83,1.05,0.84,0.85
167.3,47.9,82.8,77.2,0.89,0.8,0.83,1.05,0.84,0.85
184.0,39.3,67.2,94.9,0.89,0.8,0.83,1.05,0.84,0.85
166.8,55.1,55.1,82.3,0.89,0.8,0.83,1.06,0.84,0.85
171.0,38.2,47.9,78.9,0.89,0.8,0.83,1.05,0.84,0.85
167.6,49.3,73.4,69.3,0.89,0.8,0.84,1.05,0.84,0.85
196.9,55.7,77.3,65.6,0.89,0.8,0.83,1.05,0.84,0.85
184.0,37.6,68.8,73.2,0.89,0.8,0.83,1.05,0.84,0.85
195.1,27.4,37.7,176.0,0.88,0.79,0.82,0.85,1.01,0.84
188.6,7.1,31.8,171.6,0.88,0.79,0.82,0.85,1.02,0.83
167.3,23.7,32.7,177.4,0.88,0.79,0.82,0.85,1.01,0.84
168.5,-0.2,34.2,182.3,0.89,0.8,0.83,0.89,1.03,0.85
176.4,-15.0,35.0,178.4,0.89,0.8,0.83,0.89,1.03,0.84
